A,B,C,D,E,F,G,H
1983,11,1,15522.92,-0.46,67.31,5,10
1983,11,1,72837.8,-8.77,111.43,5.1,77
1983,11,1,115346.74,8.95,-83.6,5.1,33
1983,11,2,2613.74,1.03,126,5.1,90
1983,11,2,122242.72,14.43,146.66,5.1,71
1983,11,3,74111.47,-4.01,-79.42,5.9,92
1983,11,3,104044.02,-5.78,104.51,5.5,50
1983,11,5,5227.34,31.45,-57.33,5.1,10
1983,11,5,52312.2,-11.04,165.82,5.4,78
1983,11,5,102726.87,45.35,150.78,5.3,33
1983,11,5,104510,-5.59,147.12,5.1,190
1983,11,5,194824.51,33.97,89.95,5.2,33
1983,11,6,35805.78,-12.65,166.35,5.1,64
1983,11,6,72940.59,-20.19,-177.41,5,567
1983,11,6,93839.94,-20.15,-177.68,5.6,386
1983,11,6,210945.24,35.21,115.21,5.7,19
1983,11,7,83920.47,1.41,128.16,6.1,31
1983,11,7,84229.92,1.27,128.34,5.8,59
1983,11,7,93540.74,1.31,128.02,5.1,64
1983,11,7,111729.1,1.41,128.16,5.2,49
1983,11,7,113850.09,1.38,128.31,5.1,40
1983,11,7,133521.94,-13.31,-111.03,5,10
1983,11,7,145153.48,1.27,128.18,5.1,66
1983,11,7,162631.75,1.41,128.15,6.4,39
1983,11,7,164614.25,1.4,128.14,5.5,56
1983,11,7,181156.84,2.71,128.64,5.2,230
1983,11,7,181700.14,1.49,128.2,5.2,58
1983,11,7,190546.16,1.42,128.11,5.3,42
1983,11,7,201238.17,1.43,128.27,5.6,36
1983,11,7,214414.24,1.22,128.03,5,44
1983,11,7,220957.67,1.54,128.36,5,50
1983,11,7,222536.99,1.34,128.28,5.1,34
1983,11,8,44009.15,1.4,128.26,5,37
1983,11,8,83000.38,-18.95,-174.59,5.2,171
1983,11,8,175225.98,-23.58,-179.77,5.2,547
1983,11,8,195547.71,-6.86,156.1,5.1,33
1983,11,8,215337.02,1.41,128.25,5.4,53
1983,11,8,233113.04,-7.46,128.49,5.1,169
1983,11,9,15750.11,-36.19,-100.24,5.4,10
1983,11,9,23641.55,1.42,128.29,5,40
1983,11,9,31308.76,11.26,126.22,5.2,33
1983,11,9,83634.8,41.27,142.32,5,56
1983,11,9,104844.31,-50.23,114.19,5,10
1983,11,9,162951.66,44.69,10.32,5.2,36
1983,11,9,183103.29,28.57,142.67,5,33
1983,11,10,83311.63,-65.39,-177.08,5.4,10
1983,11,10,200319.68,-23.08,179.16,5.2,571
1983,11,10,215012.02,-0.17,121.83,5.2,294
1983,11,10,233352.05,4.26,123.02,5.6,576
1983,11,11,45437.06,-29.48,-71.9,5.1,24
1983,11,11,51333.57,38.85,141.93,5.3,61
1983,11,11,74921.66,14.72,144.29,5,33
1983,11,11,211928.3,6.34,125.81,5.4,136
1983,11,11,224753.76,52.49,-170.64,5.1,59
1983,11,12,15628.55,-4.97,125.41,5.2,33
1983,11,12,91051.85,-56.37,-27.05,5.2,94
1983,11,12,135332.71,-15.73,-74.11,5.3,71
1983,11,12,233519.67,-58.88,-26.23,5.3,111
1983,11,13,34850.09,-6.08,105.42,5,68
1983,11,13,110715.53,-6.78,130.65,5.1,109
1983,11,13,131656.22,0.44,120.49,5.1,590
1983,11,13,223845.68,-5.59,-77.06,5,29
1983,11,14,112415.7,-5.41,151.8,5.1,51
1983,11,14,212641.57,1.11,120.4,5.2,33
1983,11,15,4219.76,73.5,8.21,5.1,10
1983,11,15,23228.49,-0.22,122.05,5,60
1983,11,15,103852.81,-11.28,115.32,5.4,33
1983,11,15,171813.24,55.54,161.67,5,74
1983,11,15,173505.03,31.18,141.8,5.9,23
1983,11,15,180358.77,31.2,141.81,5.9,25
1983,11,16,2617.62,-4.15,142.03,5,104
1983,11,16,5411.79,26.17,96.1,5.1,139
1983,11,16,65633.16,-15.93,167.96,5.4,183
1983,11,16,104406.54,37.35,141.62,5.5,42
1983,11,16,161300.07,19.43,-155.45,6.7,12
1983,11,16,220721.74,-8.98,119.16,5.8,79
1983,11,17,103930.93,-28.19,-63.19,5.4,574
1983,11,17,112712.42,53.56,-163.67,5,33
1983,11,17,145317.39,-7.24,-13.53,5.1,10
1983,11,18,11535.67,39.78,39.46,5,27
1983,11,18,162013.26,55.57,161.59,5.2,53
1983,11,19,43152.88,1.96,126.55,5.3,78
1983,11,19,75758.17,34.29,45.94,5.1,34
1983,11,20,4443.56,43.71,148.44,6.1,29
1983,11,20,32704.47,50.07,79.04,5.5,0
1983,11,20,51024.4,-18.29,-174.32,5.2,120
1983,11,20,82937.49,55.32,-157.98,5.1,33
1983,11,20,191514.77,14.41,-92.44,5,33
1983,11,20,203220.52,-7.45,130.65,6,59
1983,11,22,14923.8,-15.83,-175.04,5.1,33
1983,11,22,20712.27,12.12,144.3,5.6,38
1983,11,22,53124.58,-1.32,-15.83,5,10
1983,11,22,142103.08,0.48,-79.88,6.3,54
1983,11,22,142932.51,36.34,70.64,5.1,199
1983,11,22,151514.96,-5.01,-78.11,5.2,25
1983,11,22,160113.09,-31.12,-178.4,5.5,33
1983,11,22,163925.9,12.65,-87.46,5.2,184
1983,11,23,54833.58,-18.1,-178.33,5.6,606
1983,11,23,81215,-15.09,-75.55,5.1,54
1983,11,23,135811.68,-7.28,131.05,5.2,50
1983,11,23,183914.6,1.25,120.87,5.2,17
1983,11,23,230552.74,47.26,152.31,5,33
1983,11,24,53034.23,-7.48,128.17,7.1,178
1983,11,24,65144.92,56.44,-152.34,5.3,33
1983,11,24,82855.3,-8.48,127.73,5,33
1983,11,24,110202.61,36.29,71.23,5.2,75
1983,11,25,63414.92,9.82,126.04,5.2,81
1983,11,25,92328.12,24.25,-108.74,5.1,33
1983,11,25,105504.25,-28.86,-71.57,5,33
1983,11,25,111547.22,-7.22,120.31,5.4,567
1983,11,25,134057.64,9.98,125.02,5.1,71
1983,11,25,145322.13,11.53,125.89,5,40
1983,11,25,195607.83,-40.45,155.51,6,18
1983,11,25,215412.3,-5.47,152,6,26
1983,11,25,225625.88,-3.77,-76.31,5.5,114
1983,11,26,92232.45,3.97,-82.55,5.4,10
1983,11,26,94927.47,-2.31,138.63,5.1,33
1983,11,26,133549.31,-24.24,-179.94,5,525
1983,11,26,155149.79,56.77,-155.34,5.3,33
1983,11,26,170001.56,-31.38,-68.9,5.1,100
1983,11,26,201823.22,7.36,-82.27,6,10
1983,11,26,231523.87,29.94,131.12,5.1,38
1983,11,26,232908.9,-44.37,-80.15,5.3,10
1983,11,27,61036.22,-5.55,152.02,5.1,68
1983,11,27,202251.42,-5.46,152.16,5.5,37
1983,11,28,94113,-23.78,-70.43,5.1,37
1983,11,28,191008.05,-44.87,-75.93,5.6,26
1983,11,28,192549.03,-21.91,170.74,5.3,111
1983,11,29,21906.56,49.76,78.17,5.4,0
1983,11,29,25515.76,-49.76,-114.42,5.2,10
1983,11,29,33958.4,-55.69,-124.8,5.1,10
1983,11,29,130202.85,48.2,154.87,5,33
1983,11,29,195134.07,-7.56,128.11,5.2,179
1983,11,29,205950.85,32.6,140,5.6,136
1983,11,29,221830.94,-6.22,146.56,5.8,39
1983,11,29,234107.31,-19.5,-177.78,5.8,525
1983,11,30,822.28,-4.83,153.57,5.2,84
1983,11,30,21628.34,-5.63,147.43,5.3,146
1983,11,30,25647.28,41.79,142.77,5.8,56
1983,11,30,34957.45,13.83,-90.85,5.2,66
1983,11,30,101613.31,-56.49,-26.38,5.8,84
1983,11,30,174600.67,-6.85,72.11,7.7,10
1983,11,30,183115.72,-7.18,72.46,5.2,10
1983,11,30,184615.35,-6.59,71.72,5.1,10
1983,11,30,191633.84,-6.83,72.27,5.4,10
1983,11,30,192049.98,51.04,-177.74,5.1,33
1983,11,30,195059.69,-6.94,71.68,5.1,10
1983,11,30,214207.77,-6.72,71.35,5.4,10
1983,11,30,220200.83,-6.83,72.35,5.1,10
1983,11,30,220521.45,-6.88,72.28,5.2,10
1983,12,1,14141.79,-9.47,115.22,5,33
1983,12,1,54534.42,-6.65,71.42,5.8,10
1983,12,1,60637.73,-6.71,71.56,5,10
1983,12,1,61950.25,-6.32,70.97,5,10
1983,12,1,72006.1,-6.83,71.49,5.1,10
1983,12,1,75116.11,-6.65,71.4,5.3,10
1983,12,1,91530.26,-49.63,-15.49,5.2,10
1983,12,1,122221.54,-6.8,71.98,5.4,10
1983,12,1,150907.39,-6.72,71.75,5,10
1983,12,1,182341.4,-6.47,71.33,5.3,10
1983,12,1,222929.59,-6.7,71.78,5.4,10
1983,12,2,30905.66,14.07,-91.92,7.1,67
1983,12,2,63131.68,76.63,6.76,5,10
1983,12,2,115523.8,14.14,-91.92,5.2,59
1983,12,2,152523.51,-6.66,71.79,5,10
1983,12,2,202654.55,0.24,123.65,5,211
1983,12,2,203816.07,-6.58,71.09,5.3,10
1983,12,2,230839.49,7.03,38.6,5.1,10
1983,12,3,12355.3,-15.24,-172.91,6,33
1983,12,3,13713.28,43.64,-127.55,5.1,10
1983,12,3,32205.75,-20.44,-173.91,5.2,33
1983,12,3,73342.25,12.62,-88.08,5,58
1983,12,3,95727.65,-6.52,130.42,5,73
1983,12,3,115542.68,-6.68,72.44,5,10
1983,12,3,152509.39,53.89,159.68,5.3,96
1983,12,3,174314.84,-6.46,71.42,6.3,10
1983,12,4,20035.59,-31.78,-69.43,5.3,114
1983,12,4,20922.03,-24.04,-66.76,5.2,203
1983,12,4,130630.29,-6.81,72.29,5,10
1983,12,4,193040.84,-20.74,-173.59,5.4,33
1983,12,5,15339.42,32.47,131.85,5,56
1983,12,5,51808.46,-20.13,66.49,5.2,10
1983,12,5,114857.14,-14.49,167.29,5,206
1983,12,5,124123.6,53.87,171.09,5.2,33
1983,12,5,205422.49,73.78,8.7,5.1,10
1983,12,6,93020.57,-6.86,72.39,5.2,10
1983,12,6,95044.68,53.83,160.58,5.1,33
1983,12,7,74410.45,-6.76,71.54,5,10
1983,12,7,82234.38,33.93,139.99,5.2,104
1983,12,7,121131.89,36.03,69.04,5.4,48
1983,12,8,12531.34,4.31,62.51,5.1,10
1983,12,8,12622,4.4,62.51,5.5,10
1983,12,8,14136.15,-15.85,167.01,5,33
1983,12,8,21910.95,-19.22,-178.38,5.5,627
1983,12,8,102156.57,18.55,-102.58,5.5,68
1983,12,8,110120.57,-22.48,-179.5,5.5,629
1983,12,8,125051.83,-15.03,-174.41,5.3,33
1983,12,8,131756.38,3.79,148.96,6.1,10
1983,12,8,135051.05,46.25,150.93,5.6,97
1983,12,8,144657.01,18.24,-69,5.1,42
1983,12,9,64047.08,-49.55,125.89,5.4,10
1983,12,9,134802.84,-16.72,-173.53,5.2,33
1983,12,9,163854.42,9,-77.2,5,33
1983,12,9,171719.55,-2.17,139.04,5,33
1983,12,9,220759.51,-7.41,128.56,5.4,157
1983,12,9,230710.85,-15.45,-173.41,5.3,33
1983,12,9,231556.75,26.09,125.51,5.3,26
1983,12,10,173755.75,-44.36,-78.13,5.1,10
1983,12,10,202238.08,14.3,-91.67,5.7,79
1983,12,11,61934.62,14.05,-91.92,5.2,76
1983,12,11,90254.8,-4.07,32.33,5.3,10
1983,12,11,91349.23,8.14,137.24,6.3,23
1983,12,11,130252.88,-18.36,168.05,5.5,54
1983,12,11,161200.44,-13.84,-77.19,5,33
1983,12,11,221720.91,-5.08,151.89,5.5,85
1983,12,12,92607,-7.58,127.29,6.1,136
1983,12,12,153607.99,-5.15,152.4,5,59
1983,12,12,172313.28,-6.6,71.42,5.3,10
1983,12,13,63700.7,14.27,-92.96,5.7,39
1983,12,13,164744.17,-6.37,71.24,5.1,10
1983,12,13,232101.62,2.85,128.26,5.2,85
1983,12,14,50219.2,-1.83,135.64,5.4,33
1983,12,15,42233.46,-33.1,-70.12,5.9,100
1983,12,15,83939.8,-21.44,-175.48,5,33
1983,12,15,91511.12,9.96,126.1,5,58
1983,12,15,105253.66,42.93,87.34,5.3,29
1983,12,15,112517.59,11.98,-87.04,5,33
1983,12,15,141124.78,-3.15,145.39,6.6,23
1983,12,16,24006.37,-21.65,-68.43,5.1,127
1983,12,16,40045.54,43.15,146.27,5.1,89
1983,12,16,55517.87,7.21,-77.14,5.1,40
1983,12,16,91151.36,-10.17,-74.99,5,37
1983,12,16,100659.13,9.72,126.05,5,43
1983,12,16,131557.32,39.33,72.93,5.7,37
1983,12,16,134026.92,39.37,73.06,5.3,33
1983,12,16,183000.09,37.14,-116.07,5,0
1983,12,17,3750.92,12.68,95.59,5,35
1983,12,17,21417.77,13.15,95.74,5.2,33
1983,12,17,25844.49,12.64,95.43,5.4,33
1983,12,17,30844.66,12.69,95.48,5,33
1983,12,17,35300.13,12.66,95.46,5,33
1983,12,17,54839.36,-21.02,-178.97,5.4,618
1983,12,17,85613.04,-7.02,129.19,5.4,198
1983,12,17,105648.67,12.85,95.58,5.1,33
1983,12,17,153106.05,-6.61,71.7,5.5,10
1983,12,17,154741.36,-30.21,-177.45,5.3,41
1983,12,17,155308.07,-30.18,-177.57,5.4,46
1983,12,18,130058.75,-4.19,138.39,5.1,30
1983,12,18,172830.32,-8.96,119.73,5.8,35
1983,12,18,173908.89,-4.74,102.49,5.4,69
1983,12,18,185736.21,-32.7,-178.9,5.2,33
1983,12,19,51539.17,19.03,-67.46,5,53
1983,12,19,62602.58,-15.4,-74.54,5.4,63
1983,12,19,135841.11,-22.34,-63.69,5.1,520
1983,12,20,54415.26,-18.05,-172.88,5.1,33
1983,12,20,65331.8,-16.37,-14.23,5.4,10
1983,12,20,104109.5,40.41,-124.9,5.6,5
1983,12,20,122234.11,-6.76,72.27,5.1,10
1983,12,20,153131.31,45.58,151.2,5.2,39
1983,12,20,160607.9,-16.49,178.03,5.5,24
1983,12,20,165830.77,-2.41,145.04,6.2,10
1983,12,20,184631.5,-2.52,145.08,6.1,8
1983,12,21,12505.74,-2.47,145.06,5.2,33
1983,12,21,51210.01,-34.27,58.07,5.3,10
1983,12,21,70908.16,-0.05,-17.87,5,10
1983,12,21,120506.38,-28.19,-63.17,6.9,601
1983,12,21,121506.94,-28.04,-63.01,5.9,608
1983,12,21,135917.26,-38.23,-74.53,5.2,33
1983,12,21,183655.31,0.4,-79.91,5.2,39
1983,12,21,233211.62,-5.54,151.86,6.5,33
1983,12,22,733.79,-5.43,151.96,5.5,33
1983,12,22,10202.43,-5.39,151.87,6.7,26
1983,12,22,41129.23,11.87,-13.53,6.4,11
1983,12,22,53145.47,35.99,69.11,5.6,33
1983,12,22,85818.24,26.07,128.48,5.2,27
1983,12,22,115337.9,-28.31,-62.99,5.1,592
1983,12,22,152527.82,25.92,128.3,5.1,33
1983,12,22,210333.21,-3.27,130.66,5.3,43
1983,12,22,210853.72,17.55,146.8,5,33
1983,12,22,222435.32,-5,153.82,5,98
1983,12,23,81053.44,-22.27,171.61,5.2,110
1983,12,23,124145.57,-19.22,-69.4,5,127
1983,12,23,143554.89,-20.9,-175.91,5.6,33
1983,12,23,153034.13,-5.24,131.62,5.7,43
1983,12,23,180954.61,-6.62,71.43,5.1,10
1983,12,23,182151.27,-37.76,-73.41,5.4,25
1983,12,23,225606.97,-27.54,-71.46,5.3,33
1983,12,24,12235.5,-6.9,129.3,5.2,154
1983,12,24,41045.59,45.42,151.38,5.6,52
1983,12,24,51301.98,-17.97,-178.54,5,601
1983,12,24,182150.76,-20.14,-178.32,5.4,598
1983,12,24,223215.23,-5.89,152.26,5,55
1983,12,25,25230.08,37.94,91.12,5,31
1983,12,25,53240.23,-5.09,-73.36,5.4,33
1983,12,25,143412.84,12.77,95.68,5,33
1983,12,26,20858.2,-22.12,169.36,5.2,34
1983,12,26,42906.87,49.84,78.22,5.5,0
1983,12,26,43704.53,-7.37,128.47,5.6,144
1983,12,26,62953.42,-6.56,147.22,5.2,102
1983,12,26,93715.4,43.08,147.33,5.3,34
1983,12,26,135044.58,-55.92,-27.76,5.8,88
1983,12,26,174543.24,-29.55,-177.17,5.2,58
1983,12,26,181205.49,1.41,120.91,5,17
1983,12,26,193923.56,56.17,-160.99,5,144
1983,12,27,751.08,44.11,149.08,5.1,33
1983,12,27,3904.37,-18.25,44.86,5.1,10
1983,12,27,31157.87,-6.57,71.16,5.1,10
1983,12,27,31804.84,46.41,150.62,5,33
1983,12,27,63447.56,-5.42,152.43,5.1,54
1983,12,27,105911.01,-6.21,104.14,5.5,49
1983,12,27,214538.14,53.41,158.12,5.1,71
1983,12,27,230557.96,54.19,-164.14,6.1,52
1983,12,28,1634.89,52.08,-177.8,5.1,110
1983,12,28,62441.08,-13.06,166.78,5.6,114
1983,12,28,112139.27,-20.96,-173.87,5.3,49
1983,12,28,171457.97,-3.09,145.43,5,25
1983,12,29,44703.02,46.99,152.83,5,33
1983,12,29,55142.27,-6.7,71.33,5.2,10
1983,12,29,174158.48,-30.76,138.26,5.1,33
1983,12,30,23041.27,35.64,140.68,5.3,60
1983,12,30,45917.26,35.66,140.61,5.3,59
1983,12,30,75957.79,7.12,94.3,5.2,99
1983,12,30,235239.93,36.37,70.74,7.2,214
1983,12,31,4442.57,-26.05,-70.08,5.5,55
1983,12,31,52851.94,-5.55,152.08,5,61
1983,12,31,112801.01,46.32,153.39,5.2,33
1983,12,31,215916.18,-16.21,-176.11,5.1,378
1984,1,1,4634.45,-37.43,77.63,5.2,10
1984,1,1,15501.37,-2.6,141.6,5.2,33
1984,1,1,22243.63,41.82,142.14,5.1,75
1984,1,1,60023.64,0.95,126.07,5,65
1984,1,1,90338.85,33.68,136.89,6.8,368
1984,1,1,144716.92,2.32,128.62,5.1,87
1984,1,1,150154.31,9.89,126.27,5.2,71
1984,1,1,154742.18,11.09,125.03,5.1,33
1984,1,1,220814.15,-22.81,-66.16,5.5,272
1984,1,2,3935.97,36.45,70.69,5,204
1984,1,2,213102.41,-8.07,129.02,5.1,33
1984,1,2,220958.14,-56.74,-142.65,6,10
1984,1,3,222622.87,36.43,70.63,5.1,204
1984,1,3,225539.24,-40.53,174.02,5.3,82
1984,1,4,24206.15,1.39,128.15,5.6,44
1984,1,4,34550.13,-3.01,145.79,5.5,14
1984,1,4,61505.6,-4.18,102.53,5,90
1984,1,4,101054.11,-17.17,-69.29,5,178
1984,1,4,180009.22,-15.67,-174.37,5.3,33
1984,1,4,190737.39,-30.94,-178.03,5.2,43
1984,1,4,224039.38,45.48,151.41,6.2,20
1984,1,5,14423.3,-55.03,-24.14,5.4,33
1984,1,5,30934.65,45.3,151.58,5,44
1984,1,5,74307.04,-5.12,102.4,5.4,33
1984,1,5,105204.14,8.78,126.06,5,175
1984,1,5,214148.08,51.3,-179.19,5.2,52
1984,1,5,233359.41,37.97,102.19,5.5,12
1984,1,6,93322.84,3.44,126.74,5.3,72
1984,1,6,113749.1,6.76,-73.01,5,159
1984,1,6,150136.04,-23.69,-68.54,5.4,101
1984,1,6,184122.67,-6.95,154.15,5,43
1984,1,6,195740.05,12.66,143.26,5,107
1984,1,7,24030.87,-3.21,143.14,5.3,21
1984,1,7,33006.66,-7.46,129.49,5.1,62
1984,1,7,34016.09,25.94,125.78,5.1,120
1984,1,7,221223.54,-6.81,71.48,5,10
1984,1,8,73053.2,-18.19,-177.86,5,606
1984,1,8,75647.2,-2.28,139.07,5,33
1984,1,8,104735.98,-3.19,143.2,5.4,25
1984,1,8,113016.68,-7.51,128.31,5.1,158
1984,1,8,152413.56,-2.82,118.81,6.7,33
1984,1,9,71803.91,6.55,126.93,5.4,78
1984,1,9,134323.57,-60.95,-36.07,5.5,10
1984,1,9,221605.15,-14.18,167.22,5.1,218
1984,1,10,51417.93,-17.65,-178.49,5.3,586
1984,1,11,90226.95,-20.96,-178.65,5.2,575
1984,1,11,113554.75,-2.75,-102.83,5.1,10
1984,1,11,130330.51,20.49,121.03,5.1,21
1984,1,11,184029.62,-6.24,27.86,5.5,10
1984,1,11,213312.15,53.98,160.85,5,33
1984,1,12,13029.72,49.59,155.8,5.4,33
1984,1,12,33155.75,-6.65,154.52,5.2,63
1984,1,12,115137.65,-41.1,-89.75,5.1,10
1984,1,12,194114,-3.07,145.73,5.3,33
1984,1,13,10342.59,23.35,143.4,5.3,47
1984,1,13,22900.99,-3.86,-78.49,5.8,102
1984,1,13,222222.17,48.37,153.9,5.1,83
1984,1,14,162750.3,-56.3,-26.52,5.3,33
1984,1,14,221503.65,35.23,24.49,5,64
1984,1,15,71052.76,56.62,-152.41,5.3,33
1984,1,15,71410.68,28.8,-43.49,5.5,10
1984,1,15,120158,19.67,94.58,5.2,58
1984,1,15,122839.55,56.5,-152.32,5,33
1984,1,15,203039.53,8.52,137.88,5,33
1984,1,16,93211.27,-11.39,116.95,5.3,33
1984,1,16,115417.89,-6.64,115.89,5.4,577
1984,1,16,122714.03,-29.98,-112.32,6.2,10
1984,1,16,133134.23,-29.91,-111.01,5.2,10
1984,1,16,222251.46,-2.66,138.35,5.2,36
1984,1,17,20904.14,-7.7,117.39,5.7,296
1984,1,17,24151.24,1.66,126.4,5,33
1984,1,17,33207.63,-8.87,-71.36,5.3,614
1984,1,17,111340.37,36.44,141.23,5.6,39
1984,1,17,153156.23,36.44,141.27,5.9,41
1984,1,17,161903.36,-3.9,-81.43,5.9,18
1984,1,17,194958.67,-22.22,-179.67,5.5,586
1984,1,18,74536.17,-55.85,-29.67,5.6,53
1984,1,18,140818.69,27.93,65.71,5.5,10
1984,1,18,202414.29,34.69,73.02,5.3,33
1984,1,19,111236.13,24.14,122.37,5.2,34
1984,1,19,145857.18,24.07,122.52,5.3,11
1984,1,19,161516.3,-23.64,-178.32,6.4,332
1984,1,19,163445.19,5.99,146.53,6.1,30
1984,1,19,223227.19,6.04,146.6,5,22
1984,1,19,234820.24,-59.25,-17.93,5.5,10
1984,1,20,13325.17,50.61,96.46,5.2,33
1984,1,20,35302.87,-17.83,-178.57,5.2,534
1984,1,20,41612.8,-6.04,130.69,5.3,79
1984,1,20,145357.89,28.59,96.36,5,27
1984,1,20,233653.4,-4.21,127.53,5.1,33
1984,1,21,102750.75,-7.42,128.53,5,137
1984,1,21,203357.82,12.95,145.31,5.4,44
1984,1,21,204721.85,30.29,96.61,5.1,33
1984,1,22,23030.52,-14.25,34.98,5.1,10
1984,1,22,135151.35,-21.37,-174.23,5.3,50
1984,1,22,190941.1,-6.62,72.34,5.1,10
1984,1,22,212052.27,-5.81,154.46,5,33
1984,1,23,43634.3,-5.3,131.55,5,44
1984,1,23,54019.7,36.37,-121.91,5.4,7
1984,1,23,65950.4,36.36,-121.91,5,5
1984,1,23,73457.7,29.26,130.4,5.8,43
1984,1,23,92615.7,29.44,141.12,5.1,33
1984,1,23,204730.88,29.2,130.57,5,46
1984,1,23,220606.59,53.29,-169.64,5.3,102
1984,1,24,162221.27,12.36,123.88,5.5,24
1984,1,24,230710.98,-56.56,-26.62,5.6,125
1984,1,25,2656.49,8.82,-39.4,5,10
1984,1,25,35144.89,8.64,-39.41,5.1,10
1984,1,25,65859.47,8.63,-39.39,5,10
1984,1,25,71759.07,8.74,-40.11,5.1,10
1984,1,25,93506.33,42.27,143.06,5.3,67
1984,1,25,184625.44,3.42,-76.53,5,65
1984,1,26,41221.22,-23.24,-176.18,5,196
1984,1,26,175408.82,-57.94,-25.09,5.3,33
1984,1,26,185528.22,-9.41,112.93,5.2,33
1984,1,26,193057.95,-12.24,-76.85,5.3,57
1984,1,26,224632.24,2.93,121.94,5.2,617
1984,1,27,14134.24,-56.69,147.69,5.3,10
1984,1,27,130140.28,36.39,71.03,5.8,171
1984,1,27,214333.52,42.71,147.63,5.1,41
1984,1,28,4916.73,36.05,69.07,5.3,33
1984,1,28,131608.17,-26.89,26.69,5,5
1984,1,28,170438.82,6.7,-74.54,5,75
1984,1,28,224751.24,14.21,51.87,5.1,10
1984,1,28,225242.38,9.24,-83.85,5,37
1984,1,29,101326.65,-31.42,-178.55,5.6,42
1984,1,29,161436.25,71.87,-1.62,5.4,10
1984,1,29,181301.18,-3.77,151.55,5.2,10
1984,1,30,173420.6,-6.66,108.98,5,263
1984,1,31,32332.55,-7.01,129.51,5.1,136
1984,2,1,32033.74,-23.25,179.1,5.1,554
1984,2,1,72828.7,49.06,146.59,6.1,573
1984,2,1,142207.9,34.62,70.48,5.9,33
1984,2,2,113033.64,-9.9,115.06,5.4,33
1984,2,2,144732.19,7.63,126.55,5.1,63
1984,2,2,151528.6,42.74,71.3,5.1,33
1984,2,2,173628.5,34.51,70.31,5,39
1984,2,3,45027.03,17.49,147.37,5.2,49
1984,2,3,82949.35,-29.5,-71.26,5.6,46
1984,2,3,142500.5,-19.28,-177.42,5.3,579
1984,2,3,190535.79,-11.51,166.25,5.4,61
1984,2,4,64034.39,-5.77,147.56,5.2,115
1984,2,4,83739.75,-7.65,127.64,5.4,175
1984,2,4,200923.75,-30,-177.76,5.2,46
1984,2,5,184106.16,55.63,161.7,5.4,33
1984,2,6,50900.94,29.83,99.76,5.2,33
1984,2,6,104452.63,-21.78,-176.52,5.3,257
1984,2,6,105954.47,55.76,161.41,5.2,33
1984,2,6,144012.14,45.53,150.17,5.6,95
1984,2,6,233935.51,49.06,156.3,5,33
1984,2,7,51319.36,-25.75,-178.79,5.3,351
1984,2,7,213321.49,-10.01,160.47,7.7,18
1984,2,7,224700.15,-10.21,160.75,5.3,33
1984,2,8,2021.95,-9.81,112.78,5.2,50
1984,2,8,3951.09,-9.81,160.27,6.4,27
1984,2,8,31636.08,-3.87,150.7,5.4,33
1984,2,8,75748.25,-10.19,160.17,5.1,15
1984,2,8,82949.33,-10,160.61,5,23
1984,2,8,142012.87,-7.26,-76.47,5,33
1984,2,8,185606.47,-5.27,152.26,5.2,33
1984,2,9,11908.97,-12.84,-76.04,5.4,83
1984,2,9,43117.71,-14.16,-76.19,5.4,33
1984,2,9,175433.27,-19.52,-175.11,5.2,181
1984,2,10,165120.89,28.27,-112.14,6.2,10
1984,2,10,194923.5,34.02,135.73,5.1,63
1984,2,11,80251.5,38.4,22.09,5.1,28
1984,2,11,135745.03,12.09,-60.03,5.3,62
1984,2,11,151946.92,-16.5,-172.99,5.2,33
1984,2,11,191216.48,-5.46,109.6,5,579
1984,2,11,235559.69,29.32,130.38,5.1,52
1984,2,12,62342.05,-2.39,139.41,5.2,15
1984,2,12,63841.43,38.21,75.77,5.1,105
1984,2,12,185854.37,-34.88,-107.63,5.1,10
1984,2,12,200123.9,5.73,125.43,5.2,66
1984,2,13,44857.59,25.48,122.41,5.5,268
1984,2,13,94026.1,34.28,140,5.2,115
1984,2,13,165300.77,35.5,139.1,5.3,46
1984,2,14,944.64,-24.6,-176.09,5,66
1984,2,14,71002.84,30.71,-157.14,5,10
1984,2,15,44729.54,4.34,62.67,5.1,10
1984,2,15,92422.83,-22.98,-174.67,5,122
1984,2,15,104947.69,39.93,67.63,5.2,22
1984,2,15,133842.17,46.1,152.59,5.1,38
1984,2,15,182611.19,-20.8,169.67,5,79
1984,2,15,215702.26,40.84,71.1,5,16
1984,2,16,1937.54,40.81,71,5,17
1984,2,16,111457.53,39.93,-117.76,5.2,8
1984,2,16,134151.77,33.99,137.14,5.4,344
1984,2,16,171841.61,36.43,70.83,6.1,207
1984,2,17,23725.01,37.69,100.8,5.3,10
1984,2,17,103225.61,-30.21,-177.66,5,49
1984,2,17,163221.39,-6.6,130.12,6.1,158
1984,2,17,203342.22,20.59,-109.09,6,10
1984,2,17,223501.51,-22.39,170.88,5.2,41
1984,2,17,230737.04,40.66,71.02,5.1,17
1984,2,17,232651.93,40.81,71.05,5.4,18
1984,2,18,23924.02,14.5,-92.81,5,75
1984,2,18,43220.57,-40.02,78.28,5.2,10
1984,2,18,52141,14.34,52.06,5.1,10
1984,2,18,182637.76,-18,-178.48,5,605
1984,2,19,35703.46,49.91,78.81,5.8,0
1984,2,19,154625.77,29.87,80.55,5,21
1984,2,19,182745.16,-6.11,150.66,5.2,33
1984,2,19,192200.66,-6.14,150.51,5.4,33
